model -1589867511,1589868045.224,0.85,0.1095,0.83,0.1319
model -1589867511,1589868046.088,0.9,0.0739,0.8,0.1206
model -1589867511,1589868047.035,0.88,0.1078,0.83,0.1404
model -1589867511,1589868047.632,0.89,0.0893,0.79,0.1376
model -1589867511,1589868048.284,0.88,0.0903,0.83,0.1346
model -1589867511,1589868049.067,0.83,0.1349,0.75,0.1706
model -1589867511,1589868049.47,0.86,0.0999,0.77,0.155
model -1589867511,1589868049.877,0.82,0.1394,0.82,0.1373
model -1589867511,1589868050.429,0.87,0.1133,0.78,0.1832
model -1589867511,1589868051.007,0.82,0.1269,0.75,0.1727
model -1589867511,1589868051.625,0.9,0.0869,0.77,0.1576
model -1589867511,1589868052.028,0.87,0.0778,0.85,0.1148
model -1589867511,1589868052.501,0.84,0.1208,0.8,0.1579
model -1589867511,1589868053.311,0.88,0.0909,0.8,0.1596
model -1589867511,1589868054.229,0.86,0.1042,0.75,0.1493
model -1589867511,1589868055.086,0.83,0.119,0.84,0.1196
model -1589867511,1589868056.11,0.93,0.0712,0.86,0.1134
model -1589867511,1589868056.921,0.83,0.1213,0.8,0.1384
model -1589867511,1589868057.559,0.89,0.0644,0.76,0.1607
model -1589867511,1589868058.217,0.89,0.0723,0.8,0.145
model -1589867511,1589868059.12,0.82,0.1282,0.73,0.1799
model -1589867511,1589868060.258,0.9,0.0865,0.81,0.1584
model -1589867511,1589868061.224,0.84,0.1116,0.8,0.1562
model -1589867511,1589868062.106,0.92,0.0715,0.77,0.1623
model -1589867511,1589868062.883,0.86,0.0738,0.85,0.1136
model -1589867511,1589868063.677,0.85,0.102,0.75,0.1757
model -1589867511,1589868064.39,0.83,0.1109,0.78,0.1595
model -1589867511,1589868065.07,0.91,0.0758,0.77,0.1669
model -1589867511,1589868065.652,0.87,0.1041,0.79,0.1491
model -1589867511,1589868066.249,0.83,0.1296,0.81,0.1202
model -1589867511,1589868066.868,0.87,0.1106,0.83,0.1215
model -1589867511,1589868067.547,0.93,0.0611,0.75,0.1817
model -1589867511,1589868068.108,0.88,0.0798,0.75,0.168
model -1589867511,1589868068.714,0.94,0.0625,0.83,0.1184
model -1589867511,1589868069.315,0.85,0.0996,0.75,0.193
model -1589867511,1589868069.777,0.86,0.0992,0.82,0.1318
model -1589867511,1589868070.249,0.85,0.1126,0.8,0.1508
model -1589867511,1589868070.759,0.84,0.1142,0.83,0.1264
model -1589867511,1589868071.444,0.86,0.1084,0.84,0.1293
model -1589867511,1589868071.841,0.91,0.077,0.74,0.2003
model -1589867511,1589868072.157,0.96,0.038,0.77,0.1645
